gamma	pr	rho	target
3.3682995580091224	2.7230731708807547	1.0951079548297955	2.8940534177505874
1.972746307527012	4.833685147757123	1.241594306619198	2.7713089384149074
2.9294034042022585	2.6095142589033182	4.8032105694438245	1.2615475223220955
1.6137455182637557	4.269946953726592	2.956293080717839	1.5267046241010185
3.4267674705169973	4.881248233935756	4.687319265907124	1.8890588906883397
3.666028168016428	4.498694685420585	4.477395757985906	1.9192361573899035
3.370607406546676	4.973496963265083	4.119211978999105	2.0173346265767966
2.5563034634567527	4.288893974603857	4.058714451652471	1.6435563944805285
3.2134131874479004	1.521704533384962	4.965858042134733	0.9923189908254744
1.7546101959554674	2.51730207620111	2.9982742049858926	1.2137306442608506
1.4024317836253566	3.580472223854183	1.5660587690505197	1.7906347133505045
3.403981479178766	4.8520223829919935	1.1691801369563088	3.758497604353295
1.2424232560526671	4.772385966744023	4.933606485481416	1.0962770257374532
2.40819095417726	3.990993681424851	2.3230828384148534	2.034012568697449
2.057886111040737	2.5461589384886167	1.9201738192627744	1.6518977098192926
1.1285916562065537	2.246952890450541	1.1501477038685106	1.4848705464214795
3.215153561224321	3.5058190917430903	1.2893123896786634	2.9567631232467324
3.998902391648585	4.5534692343058625	1.846259223891458	3.140474461865904
4.512112392204177	4.194762273479011	2.7798537924200213	2.6093519084693293
3.6764752876597386	3.2165669038245595	2.588671938426257	2.1373399927411785
4.966966868567015	1.5830615140568531	2.4258984665490058	1.8003552811279881
4.553569576811646	3.9895023234398614	3.3166972236615058	2.3403587559960877
4.80630076629998	1.1339320771344186	1.976301434614269	1.6606281659372426
2.454441240383892	3.8399049014656	4.227147361617842	1.4931823927766283
1.8341041218411767	1.0343718263100743	3.246653185178175	0.7644206059531322
2.390620380661707	2.0300255139625127	4.862068850793133	0.9990690488001326
4.365037717724657	4.886842108013711	4.569956680544097	2.16048926325622
4.400290400099797	4.719873139130331	2.7858339882510044	2.7304122018422716
3.4236780036824985	1.6924779902479468	4.659643547121674	1.1151457240269298
2.472337115024879	2.7358384549052226	2.710811466512768	1.5796083184942793
1.5502283978120508	2.5484910964988488	3.653257470646989	1.0399184032732116
1.6376632909326303	1.7514012600243478	3.1483135985173534	0.9544784850764104
1.5629320713246169	1.695621654339167	1.7853414071248888	1.2183551117599465
4.486486736319007	4.098858196387615	4.1480558505017635	2.1055344101303484
1.930608481300959	3.3223751497100724	1.938507854485319	1.819020766887125
4.871881211300633	2.1170316240198384	2.9458109504471084	1.8711542136186
4.4692822352522175	2.681247957715502	2.0355610864463727	2.426304535333256
1.7054428941851691	1.5622050510898429	2.102371549853348	1.1257264603090218
3.8466635570797862	2.7490838019912465	3.7746944432549063	1.6737677284492647
2.379428391482686	3.092662279682963	2.8284546902978245	1.6129761853337683
4.611450930337591	4.0051437638475935	2.3999538144344643	2.7741274431509804
4.061016925183104	2.2037495241485994	3.706143645246312	1.5539512549290602
4.801045131067838	4.462595899376449	1.3239137132412986	4.022831433243436
2.14420355423786	1.940660144308028	2.5083682483020486	1.2879888453147363
3.889675209077025	3.0198901987258577	1.4986318378084715	2.7996566219209686
2.9964166402198167	4.631388831189895	1.6968201711365722	2.8598207501490727
3.2077396180458653	1.4039112103806373	3.143321193758688	1.1969472040589824
1.2661931189834923	1.5279284294466289	1.5929059363432898	1.1020629824687025
2.81127768612943	3.47325896598156	4.02220313121013	1.5580753459711425
3.909647460269878	3.7114535323731452	2.0388084525947945	2.6677958957507277
4.874586139326227	2.6488843292145563	1.5046159629108606	2.9294597758339638
4.334048528246237	1.9020509033852289	1.0310813068156328	2.8275578299944546
4.84160306434484	4.6895316316298725	1.6762488714114028	3.680358086913951
4.0611531965202685	4.8025976014249085	3.8897724985377535	2.239240215991768
3.580257084495083	3.724422847756953	1.4944412271813374	2.9870822248953632
1.1865590448091488	4.923233782296366	3.911534924551085	1.2220706120345215
4.482661419353672	4.1396101334721065	4.572000072376811	2.0146266521125886
1.0675287694436673	1.3863448912886365	3.9932145536080537	0.6087852401212184
1.189100055131759	2.46244642224449	2.8823143415455665	1.0079103925989041
2.4820961860181545	4.231692520534004	3.4703164161407836	1.7397298625594937
2.132607780344831	1.8490634143740912	2.5040187824341658	1.2549100761543146
2.122514854560455	4.060506921644812	1.6206384473043474	2.3060696913564436
3.592055170656029	3.262839781514	2.0762574830151803	2.3759033408349914
2.9677489167704514	2.809161557797001	2.5651335963000723	1.8027974765346733
4.028259925675516	1.1181437838308663	3.806577701137676	1.0877778725814815
4.835569334712822	4.974011449364598	4.691024888753897	2.2643488145481334
1.845524821356488	2.377326552271131	3.322012726761506	1.1492214405517571
4.898366505700668	4.115035629358358	2.4834341887903224	2.848958417709869
4.9148754324382535	4.559457225286055	3.58115588343282	2.501504091394878
3.952964408232776	2.119790860273961	3.7843436564295776	1.4880333876414498
1.404504925161607	2.018079222982782	1.993723896179913	1.1923348331274766
1.436661161286256	1.08787660055946	2.576314316906916	0.7788746513720916
4.527409342064015	3.4787344664762467	4.859310918664785	1.8003136628733187
4.637146455202692	4.910567342330807	4.075951135705549	2.3636151087096424
2.5862107585476624	4.163061160913808	2.9338070287861795	1.9156783023914248
2.496610322284386	2.0889538931687177	4.392353851709018	1.0896603495657624
2.789830783989975	4.6175298147115065	4.85413701067261	1.6290625878464284
3.1844423627252287	1.9396382441723268	1.2716703667472755	2.2038893693416592
1.496084659689442	2.5977486931343137	2.1817957618105126	1.3346568062507702
1.0680710611238426	3.8132910948712366	3.5906795211740827	1.0650297304673202
3.1580529794694425	3.143962402196953	4.226581634160005	1.5326879635925448
1.9293106383361651	1.139611478556779	4.922128303840493	0.668348568067566
3.6632397459067416	2.1480415731971263	1.9964107555254935	1.9853133459126573
2.0126742096688703	2.8770685255625303	2.310049797214929	1.5832561103303833
1.2806684846105951	4.6251924756765685	1.461480980320303	2.0131988908785607
1.133316197094619	1.2947623502122303	1.682427584217839	0.9339043297088914
3.401788203037466	3.9946533790233523	4.831795301614406	1.6770226269471409
1.6105669515296297	1.06683130149501	4.017766583771826	0.6539505588735882
1.7940394338278338	3.625586831241281	4.422484952289254	1.2127519059804093
3.257063231957891	3.124607541450555	4.227107971102417	1.5516335546581903
3.3715026281441154	3.2139233243601324	3.8183494599596965	1.68458011718553
3.417849123747712	3.8979922184573543	3.7619976814346625	1.8818615368884442
1.1466533029805612	3.1185548324888224	4.328233948078748	0.9089445540770787
3.9497795289158817	4.459765629170283	3.514449044607848	2.2387923791911466
1.5403837955958233	1.8671694837393233	1.3173736906997418	1.4775828718915318
4.949884154913032	4.115923806851747	4.7120402779042685	2.0793456287945307
4.42167186177932	2.845524421433043	4.6721000404287265	1.6410369008159529
1.0432962885909811	4.110809000634246	1.245230569459761	1.8558488141105733
2.510107874998764	3.9867807108389903	2.265047884244252	2.10193205561138
3.5949924763605265	2.122261833363528	1.2910054953797974	2.430997036168128
4.765429841731036	4.188373096377275	3.2674094210208597	2.4715644634140337
3.0573166223223778	4.251445544656603	2.3940869562716838	2.330067803377573
1.0351831168431231	4.125591335937853	3.395024509219016	1.1215799484623283
2.2072566560031825	4.618977153714995	1.002393175410893	3.1891891216193358
3.2247657132719687	4.44113576714737	4.478866596972646	1.78818334334764
2.137286219971293	2.7951909026951838	4.2729013837131005	1.1824305587362245
3.8771022452697963	2.9270351250002764	1.717120011060003	2.5707939512991103
3.6591320589582303	2.5808468428652334	4.946965902976446	1.381658456882644
3.746787919642232	4.724382054956887	3.4221107839960703	2.274338110820516
1.8347711404366651	3.6990690214808177	4.949605104597215	1.1709865107511679
4.431154614091954	4.941661770463182	1.0563953688705716	4.552832954610146
1.9523424548062829	1.37291080658538	4.909310384881211	0.7389055278574417
1.939279102348182	2.4348675647120053	4.729151338157252	0.9992317496743192
4.075198759934418	1.1936578240331062	4.680178771852699	1.0194903071145018
4.716165486932584	4.754668039949476	3.256044715174371	2.624275573747771
2.505144072808592	4.015294388988344	3.375491343886893	1.7262613634168864
2.282362521148848	2.7621774534903207	1.2111509814859764	2.2814920449522296
1.1898896581930472	4.772344954631073	3.4639319851530845	1.2803673204477004
4.097566649707504	3.6266925170857776	2.7183140028748705	2.3381295471649346
4.767687555267857	2.8869876451285976	4.826598465044053	1.6887127049451618
4.313080395562773	1.3955306043589517	1.493955268691619	2.0072185511441973
2.8278576860228384	3.1664297984493683	4.507003076336833	1.4095152514430689
2.130273075604792	4.5919472055257184	1.6205449279319408	2.4568890479261047
3.640753899656181	3.8683046962193215	4.338229614298024	1.8017715778907364
2.403246284566501	3.2469238958963196	2.6928880195069964	1.7022606006735843
4.450121764341864	1.3935620424481383	1.0031072963419767	2.4864252460599654
3.2457863558202367	4.7895738029088655	1.6978415547742198	3.0259365739972672
3.7300790857467874	3.3201693593562815	3.974864102250226	1.7651352830325222
3.4200700878498904	4.9737219500829974	1.6932943325807694	3.1695092760925685
2.5373661817132254	3.2884278464306034	1.1627130949450215	2.6788565015478527
3.0745787129662125	1.077284312394268	1.4737594280713764	1.4991485795347559
2.7227178167646366	3.690798499587309	4.469546139375634	1.4994423467637734
3.7229858091333328	4.1532908701792035	4.071678421473715	1.948745516106604
2.5462912053020115	4.422829358960019	4.43322591234667	1.593838067566193
1.9374567313381756	3.1429047601675952	4.23633715900416	1.1989093797374986
3.46837880700936	2.8676569236605243	4.875470936293674	1.4282971589344913
2.8048274430498856	4.5819303424829725	4.523823187788917	1.6854834950137787
4.274419550740618	2.5834256353588207	1.1008515954984284	3.1671757833836747
3.296619936280624	1.5136768505255938	2.3927849005170705	1.4441064081776671
3.4018921289997452	3.9777130720564537	1.2483008644724864	3.2924361376919054
1.0023842407696768	4.657777585098418	1.6379178497659703	1.6883420238966431
4.8205888578106135	1.189709944330842	3.5280473432398973	1.274980052056125
4.280649201628467	1.0926965383006966	4.098855331884035	1.0682509997818908
1.7784583922356076	2.6849507214731196	4.450646468864663	1.035806102044499
2.1075858251009025	1.4032492405813048	1.5752275789751915	1.3702139636239374
2.8034000796016847	1.246112337817042	1.1021128825227513	1.7803611108532305
2.600324662288971	4.717327842126839	2.1899341212008654	2.366716792004637
2.9492622024287765	1.5008457519785656	1.8558040469843344	1.54439598502275
2.008122739451069	2.6955858558252377	2.7698735535365477	1.397950325671852
4.326575786195557	1.7783123705986656	1.3113394644398937	2.4222480603700296
3.5062142194044665	4.798634306810471	1.1056655975294083	3.9009119906579306
3.1599594247663942	2.193941634936817	3.7433959581995495	1.3608817952330143
3.4716306115175204	2.367742920796044	3.887936341562253	1.4540336431064125
2.9887651674770246	4.779740229083189	4.394255615719836	1.8030400989477064
1.9435275624054256	2.445516161567088	2.28568701067332	1.4420231765241462
3.712329522680693	1.1165454203342624	3.043319020189609	1.167045307497832
1.750098711798679	1.8775372055415704	1.2658719016932936	1.6111303114757531
3.6853263882619287	4.39939811540332	2.1443209391411733	2.749727882162531
4.549828194490592	3.6810042753445935	1.4509572105610733	3.3974522157267604
1.8755778700078083	4.365378465700832	1.1317270337955976	2.6897236136468323
4.559029254390309	2.266400306264735	4.912726098068025	1.4502511680353702
2.8523566359912587	1.299661325292122	3.734266775027721	0.9963555404877886
1.7701616701318408	4.048783023674544	4.202338156301806	1.3059399864189751
3.1537653562590537	2.828547926365348	3.2765773372996128	1.6500087542976756
3.711779947815652	2.8038539593604015	3.1628023849907896	1.8139811780699515
4.854612309750063	2.739576890808145	3.176461645014983	2.0461959258521145
2.2531932278740285	1.637381076896474	2.04648539344388	1.3426715214911795
1.154027222179988	2.8679237002204223	3.178678383322729	1.020395486538909
4.815813198070755	1.5006511285859094	4.750634154947772	1.2333856535025491
3.625869704683357	4.396097996632008	3.970265872359092	2.0036874778410185
4.387677916802288	3.2250464079140766	2.25280913631841	2.506242872667603
3.150606758138022	3.3900800316588464	2.3057925992423964	2.1522462269966818
3.36130173053911	4.778770997642437	1.1993644683221136	3.659622338842512
3.4300088108578106	3.666695912451042	1.1592407156328677	3.2938077864352837
3.9378915169220887	3.925520622135217	2.7854630304877466	2.355764137635354
3.1135836578444507	1.7479700297714746	3.4026029495998085	1.2647119540426943
2.2368499062899336	2.6189995656313947	4.846399022824086	1.0994527017706122
3.7954710680608685	2.338128061564635	2.95898642771975	1.731791099080771
2.9929322176473003	3.1698648047735585	2.0855824049004905	2.132824561764449
1.9099769386074108	4.912255453201159	2.18830052738322	2.0706230821590497
3.1052421785231203	3.5916721772168363	2.437423437275781	2.139097558784178
4.637918849559581	3.2201817611823387	1.5260982868279886	3.128315260506145
4.366078898791076	4.397071754730469	2.9237653904418797	2.5624553442957843
2.971726701368598	2.560826164970368	3.227091813321997	1.5356378985945982
2.529895363787125	1.5661857896644578	2.8548718580872947	1.178093091967361
3.8336355523327166	3.674760230411109	4.8709759869942095	1.700638166553242
2.9770402906032425	4.29287368672484	1.4688807680226108	2.949668014526247
3.554370884989896	2.9416897718721446	4.9153455541392095	1.4584877283194364
3.8932728875143487	3.718012918918924	3.979291318095882	1.9072604484162847
1.6250750485635597	3.2887740209679377	3.1841758080325278	1.2955530720121715
1.02433112911576	1.1281116258674655	1.826972188999465	0.7952986674301863
3.779369512356709	1.5053801887524174	4.407991561168883	1.1360891144279854
1.5263448011938423	1.5970490912266149	4.990733582081111	0.6988810510980993
1.4381218873858326	3.3308557890301884	2.2608213008003704	1.4556020043000006
4.126962320020002	1.0197000740321176	3.465644275996654	1.1019439011134913
3.0590126286612302	1.4617510440008998	2.2608538334138566	1.4063424903726782
3.989650268330768	1.4867396967582662	1.8089675882318381	1.8107958461120923
2.7027648412694734	4.7221666108796185	2.9226512376659706	2.089711278043427
4.595512205516521	4.119909129631791	4.794870278178413	1.987112015750892
4.850973163003671	2.7390989742907514	1.3926322866487286	3.0888731161213245
