epsilon	c	I	r	target
3.9790637788765113	2.7114374792879303	4.5336164490823485	3.912265992401668	0.006304584100754601
4.0857605099070495	4.910046262551863	4.60882862194406	4.019040045460498	0.0018528671547672012
2.3789314960708925	2.6287543969185125	1.9609950497343545	1.1730062819039175	0.01618506062927158
4.7592354697082335	3.974485992390788	3.4038904062628728	4.050636249695282	0.0017789892406262847
2.559376509042352	4.1141238882756115	2.380610761630217	4.948391801887691	0.0017674841790311945
1.1351933993886911	4.540632462540421	1.1603230283853656	4.687364007070113	0.0016833243495513715
4.362674127208391	4.912023230022372	1.7160851209690908	3.3813908076367114	0.0007673438053856751
4.09434928086734	4.137414825096212	3.697310004051252	4.648991566440842	0.0018059437448896523
4.678124143994877	2.50550876493026	2.3748608907461786	2.9878869855598094	0.0043075521632888565
1.1295245736388422	1.3358146828272837	1.0470114243484523	2.7036258368702657	0.03057995589671325
4.907499802819858	3.4847973802125787	1.0628567229635149	4.996562133031984	0.0005680783121831452
3.822333912504764	3.3820240148080516	1.5618637867766585	4.961165039744717	0.0011460342968215738
2.206947117405525	1.993107213362418	2.5286315533751345	4.930868193082062	0.009309557579698508
4.191595789578843	4.573310762335366	3.4830523656786543	3.152675734799226	0.0020056724517612465
2.0951218617630385	3.7384729499364333	2.2806247872444634	2.4935593105335423	0.004971145738082044
4.300626179768871	1.1765049445936202	3.3790225684040482	4.988627524517541	0.018109686725241412
3.1639786617209507	4.0000674017093125	1.3616720419790402	1.8729942240670117	0.0022855359117419987
3.3058551852247517	2.7963160362847614	2.520166388597698	1.4904294905997943	0.010410739505077073
4.997727274401747	2.5394455922405417	3.2151119410232782	1.2523547152859669	0.012677642381957687
4.5912928942852735	3.1441662384321565	3.856960541978461	1.8009549865061567	0.007509594221352178
3.1805658056682624	3.556264708494372	3.565184760213373	4.055113074156574	0.003478617351291143
3.2724913636847965	2.8216031550237965	2.074161374550057	1.206253352748904	0.010503977118259915
1.1562095345389285	1.9219905205612895	2.749702946436795	2.1316956688896407	0.048066409128887815
2.1140734171151783	2.3550385172515584	2.537460962362739	4.259955801010118	0.008085340491298013
2.446211855298275	4.930823874817691	1.87553212944318	4.099258209594977	0.001224352064901499
4.572602492174057	1.9246679814789351	4.2173956435056565	2.982097699596181	0.013288241650191691
2.6880313094343133	2.499054573529975	4.693097590291822	2.2156792225813464	0.020081078244282662
4.522572682419762	1.5709651953158472	4.771009130227681	2.0044308348470308	0.03394068650708309
2.288260513910096	3.509863230252741	1.5718185545025192	2.856112682754121	0.0031071437882961976
3.172684509669761	3.2571864898614318	3.835541836806574	1.1022497865624716	0.016453363583232856
2.086211830785065	4.56840804326704	3.5716580926558663	3.596817048630569	0.0036298065730268328
4.529509559710188	3.3011695052453813	3.833256000709628	4.981194012103692	0.0024812336858813988
3.907753860935133	1.111489034797482	1.014426024383352	1.509324806537922	0.02215747346257524
1.4519707173525815	1.3871311407882219	1.910024210463864	2.3236588621704732	0.0468267194456006
3.0022386014070723	4.4480044892842505	4.155661320908233	3.5987645043350422	0.003094077666852532
3.4834903810426483	4.645752853934752	4.634722889154084	4.626227479685297	0.0021207530487600125
1.842745919109648	4.155331137460608	4.120006475114044	3.011050964525756	0.006844207834909713
2.4013106530015658	4.548864770083973	3.923787513528366	3.716690083440122	0.0033815426051089065
1.5796217547824978	2.4895330191189293	2.8849155164340576	1.8414636213050823	0.025468372880521697
4.7709737251607995	2.3180487757587125	4.990741807476693	1.180207187468452	0.02625275068044589
4.164025047411873	3.6536499586658246	1.4087783156458	1.5065430323157254	0.002677404823090862
4.753722055033311	2.5841387291589117	1.2575542196089118	3.3822506848814866	0.0018641275358152137
2.338939345117263	1.1965800992646989	4.315311704342058	1.362602287633723	0.1505083789657667
3.021233520979594	4.714889520353396	3.9341598205611468	4.607078988400928	0.002023574210218913
4.713151432202063	4.117303970360772	2.6323796674531956	1.147731539931535	0.004568683649010898
2.7605978864316265	1.2609284525303948	4.079204671491649	1.940371466295696	0.07623013836730656
2.5254343023144608	3.1211325961012566	1.9605890660557252	2.930201778846195	0.004328612074291013
3.0154111237634433	3.4359141166699505	2.0094051388073515	3.026282656860689	0.0029685681195424393
2.3861838421272408	2.523016917432181	1.2107200365110358	3.326104152449278	0.0038140272462152576
3.950006188658081	2.1344891480710224	3.969000913904277	2.438014202007121	0.014397245857286188
3.1685607313178146	2.077552106676368	3.9360797430396457	3.0761851365880206	0.014890376021287762
1.7599151187906084	4.620609616833374	1.7278090360928735	1.6666637345352346	0.004391143294572144
1.6633284660847183	3.075289000422736	1.3620805707213033	4.260336400390057	0.0032346637911785893
4.585855666211713	1.3859551179044396	3.9578303936642456	1.6254111188973153	0.043994194431775935
1.6477187640555797	2.0987287182814516	1.4238032146718722	3.4966208517506803	0.008929473641969653
1.4570128417104915	3.1998137255355057	2.3044697250152937	4.081884297914407	0.00602306672969674
3.4012282210093545	3.7560351151947438	1.8129793580700573	3.5594743048033424	0.0016893983562727296
3.7844253192403055	4.446520374442955	2.7439778397611816	2.7007450567910363	0.0021611087850621387
1.4032392302575705	4.547129844927532	3.2234567696733927	4.9417315555554175	0.003578132366617056
3.831982863641157	1.1887058416811291	3.240977072766228	1.0870001057794432	0.0876383418267637
2.8699953319640503	1.668337722580501	4.046712445383369	1.0320958549296475	0.07811839523080719
1.2854559252345386	4.443196859263125	3.5761400128778376	2.256012061664224	0.009941339996082278
2.581380028328495	1.1355267764902228	4.524952125644719	4.512164978596571	0.04795152736475297
2.8087171909548165	1.892377784913396	3.9968598118818344	3.8777441732601403	0.016309332953767637
3.849258709979572	3.778220221815476	3.7733902603564817	3.8770647440589414	0.002819013559999541
1.2619106248692176	2.0416552174919023	2.468045460925401	1.4105051756329563	0.05294259198600935
4.797012219835028	2.9368979011528737	4.852637256528716	4.569878202982758	0.004084555597998927
3.0785780014448325	3.7934372030152743	3.2753333000438776	2.4818296459619003	0.004741193762748145
4.192170911114095	4.873561180498157	3.3864179280753217	2.3731667933243417	0.0022808703444854557
4.215810612566468	3.051070715892568	1.7879304536510094	4.026565978369927	0.0018007370230055985
2.032047617707867	4.939381843609283	1.4718768055903777	2.2336159930827404	0.0021154560154248965
4.603751790979981	4.988844684411958	3.205681939004158	2.8170436800698835	0.0015806478075032072
4.304938962471447	1.2747530951495012	1.78883512367954	2.0025070917883885	0.020323440672029083
2.7553540020900265	4.908540575655551	4.286811735478796	4.826743462750809	0.002129208301635803
2.720209011614537	2.7583368080780883	3.5995859363744063	1.2495323850921745	0.022152783175151833
3.327721066831784	3.5813254254903018	4.877201266418434	4.512393242922023	0.0040304114248742775
3.7840600268441817	3.652748270047793	3.5357903341457413	3.229700840467025	0.0034510149035495603
2.8606974389635087	3.4505848756551516	1.0441315854749518	3.103784172606868	0.0015719057226736093
2.8609679928189684	2.6285294728794124	1.3923975342896453	4.9594450383790765	0.002260536867327004
3.04464241476672	3.9551927960003415	4.153159790052569	2.0207777646630496	0.006867657188001202
2.726135247628245	4.29794869793483	2.2208422567537247	1.2072363115306732	0.00581400902558103
3.0363299786134137	2.8030357208593704	4.187512772221915	1.2943751744986203	0.021582903524534475
4.688351641480219	2.128686728356343	4.376065718438691	4.623280607028582	0.007091041563623965
3.991625527383581	4.626400012916318	3.545209560004163	1.238811842779992	0.005331145584523074
2.9093998606749016	1.834649652471343	2.9390093649850573	4.672190854713558	0.010223293449098943
1.3427228023969624	1.9879777746700324	3.3014982536547435	1.9149956805099408	0.051707553633741785
2.5729257598421067	2.271443778147283	4.259165305600469	2.322792398274545	0.021983811573852798
1.5298659841399245	1.035636691738782	2.1755977399859248	2.8801057347676924	0.07326930176675563
3.230041224741996	1.934088869014972	2.6107033160523017	1.2988767331370117	0.026475782146304017
1.2602489637432184	4.1705554281783375	1.3669139549882872	2.8002348822950154	0.003544236580424178
2.368061695007799	2.663594362050788	1.1043104400437906	4.696299525540828	0.0022275442232716413
4.652279141742755	2.1760204154489684	2.3626219270328668	4.163611926522954	0.004099703246528244
1.073431014699902	2.2692890577011418	4.414181957291226	3.344073526809121	0.0380050027140815
3.996737168954009	1.6930061479396414	4.192198933667786	2.9459796181273186	0.01977013419437417
4.890110942661131	3.7392878491352217	4.927501220297128	4.145148521925504	0.002767007060812252
3.57981350364797	3.6680938015203486	2.5880618649792035	2.32012679166547	0.0036858851436724718
1.6433363610681957	4.619706645384795	4.810259491216227	4.038184992098463	0.005405640563654803
1.4534012582981943	3.69492713660606	1.4475646588592506	4.712787080797283	0.002463672608689237
1.5635792837067974	2.8074457888006825	4.4461073905607895	4.375494254559035	0.013122914420432195
3.1544052962971656	1.919851790886815	4.976420976831731	2.0558295341613406	0.03313578343208003
1.4114484637584108	2.8149567363390684	1.820521461525672	2.3979732078241733	0.010803466607026344
3.6012920736135183	2.2533633936625144	1.2942472782601406	4.336816448598453	0.002597440068342675
2.3154774266346005	3.2810600581361538	4.102378751106305	3.75711336839978	0.006971603421880664
4.807473465763611	2.7216434710126407	1.8418403502911145	1.6419143493124833	0.005013514258919893
3.664141844320528	1.7942609099524414	2.819131743126811	1.0313330820044304	0.03688018456493538
4.240821846847972	3.069902443650277	3.323614732940187	4.831773936880767	0.0027392080709339986
1.4500535865499755	1.3822793150284376	3.0610895712410215	4.794429022445849	0.03667613863744506
3.9680218832138316	3.1957351126937747	1.2585938312734677	4.812934645707884	0.0010270229736692657
1.07878930508593	4.780320949239554	1.052257831247922	3.831219874648186	0.0017731867483823337
3.41806172333635	3.5869753111892733	3.766828783664297	4.433538275393049	0.003074743371634838
3.685275617191902	2.462946126648321	1.2944229997764318	2.109211875497754	0.00436914387608333
2.024270143098039	3.1364383730184087	1.3744721620987632	2.4934601920119754	0.004405666856565323
4.01313811346193	2.2020917281975354	4.0327449223516485	3.0841080806992918	0.01069390638521593
1.7088264949812202	1.4596433580371673	3.0505178135313087	4.545288441291167	0.029338693405573494
2.1462489950032886	2.115109457203641	1.8251730681493592	3.642084208939778	0.008306697618560023
3.2869206723131708	3.470753754384128	1.5263384838780598	4.314856199369837	0.0014218959994212847
3.5873115681089547	3.124361684237277	1.5179071252416838	1.955198795178811	0.003528439749327543
2.111577464933894	4.420266140872705	4.467347879257698	1.432834356177608	0.012027353132288513
4.225062503548506	3.8326404957269413	4.461805009575455	1.3186481623747288	0.008677057558990228
4.772974157088099	4.9485099083802035	2.6278968498676574	1.3052316830358277	0.0027415922730507233
1.0061464156313416	1.0532914016494828	1.1589355123831078	4.24738085218091	0.03890450871331403
2.9176509649358806	2.939105795432257	4.953632192331936	1.1924237856065938	0.026233092067474
1.8383404540512995	3.1496568831709157	1.5620794852472737	2.6845039578724705	0.005078164639985467
2.3567984806115567	4.534015748517712	1.6694616900165438	4.367513132171147	0.0012556652387462133
3.578791953643932	1.5727708383472274	2.5405146862305514	4.909210255530244	0.0093038534361017
1.919938727182933	1.1841773028439788	1.9527008497694949	1.5080482435268918	0.07654551996227804
2.6450503380012997	2.539029994534881	1.5079249239463801	1.5430210569055445	0.009121334743741091
4.79286973150193	4.653737010825493	2.990903246780227	4.441085508896063	0.0010326046141878476
1.2699179841306851	3.5260454073574614	2.6459027832000865	3.616182851940135	0.007375511718334147
1.7520454199359174	4.25459086660303	4.325094727899261	4.875304575090136	0.004451978264427764
1.2335184236727863	3.6820377304300265	2.4304562683512856	4.0551332280187005	0.00570401562128798
3.5073241390884258	4.481448084288576	2.8982078084139022	1.123784218228285	0.005827121605461664
2.978688836202249	2.8076781428476085	4.462894246240066	1.8052113633607343	0.016756715218297854
2.979494958828856	4.279984998235237	1.8732935321183355	3.8270341932194705	0.0014273697029540614
3.3149955211032367	1.963244236284654	3.3235619361231983	4.512574160121178	0.009174194593324792
3.281907368401873	1.7836033488606795	4.7263061570610585	3.967013004283824	0.018161657484560632
4.791248051317113	2.9848455267256875	2.9292206525200672	2.00212493553365	0.005454923550902568
1.277421474886657	1.2592327034897703	4.00959744606938	3.562074334530576	0.0884446820102807
1.287116839147167	2.846474060370654	2.766360212136353	2.4969767957221385	0.016907598322642745
2.5035048210135438	2.020179180866486	1.3281629788231846	3.5953889635486918	0.0057543650149009815
2.342972542904893	3.832560354380084	4.728081749425893	3.87149644685264	0.005647822495760563
4.456705619155231	3.040498992996408	2.362670282103788	3.4686057953610443	0.002631265241321303
3.473111108691564	4.241913592710284	2.5953761825957677	3.928822936418804	0.001682347384778786
4.397460121195447	3.50511447349405	4.415217537570383	2.1304579086482627	0.0061051024668399715
3.301371377176193	2.295782594478503	4.675237421439489	4.411309460108306	0.009693941114138023
3.796701244699003	1.6527623518064676	1.5904000369187896	3.194413239132045	0.007640260457274515
4.90665820427802	2.315835793872894	3.867379699489653	2.561688176600958	0.0091308109393219
1.6592835600452165	1.373742534636894	3.9030075621599014	4.832837558858085	0.0410474351613645
3.2295112377053616	2.051806181564704	1.456126989495146	4.973913013656569	0.003426981260062766
4.5916944779917195	3.4564139183848037	4.518133007739491	4.623094177020689	0.002835449579915234
3.6669633312065617	2.092802915773381	1.7316639956407167	3.184230523041662	0.005389097330643843
1.8435923978811213	3.5945511906772594	1.267141715822257	4.96546552665245	0.0017050263489953635
