omega	T	h	kb	c	target
4.419245213006821	2.895651088649162	2.020967152760273	3.734306464315865	4.246980762280994	1.1100299566097898
1.6271478772434822	4.615612243954928	3.530480593937832	2.1847228211323992	2.363069353073912	0.4627963398726517
1.847281879337624	1.041746426188825	4.402486249570068	3.5213489156213904	1.1701937802404672	0.7724189500264649
2.554495071566539	2.716274934270712	3.491958343069173	2.661195718395449	2.0964794625199468	0.9840881205555332
3.1251426770520045	3.6458634648692887	2.4058400321617337	1.1523241654230048	3.143737968559179	0.3635848938810314
1.809513284849002	1.3606570852338424	1.4082553892170826	4.701007757616114	1.6771382690880745	0.7307768020149762
4.488130326645015	2.7552052813945065	3.945264530592949	3.741915229232841	1.0768347775663831	15.77877276444552
1.625078663110764	1.726367374686904	4.287622193905976	1.8654282526246124	2.4234533298453784	0.12290608165630135
3.816983264615744	1.735697887537215	3.998059830266645	3.7726486802756614	1.017169476514329	7.716951628184705
2.881772853482932	1.5316759405225362	4.54688363227833	2.5838892716473816	3.39830258948214	0.21902933369402372
1.9946816226430568	1.762292641950279	1.6471060947295295	4.815157750435147	1.2780610791468543	2.030407826377598
2.6442498951291378	3.1640194034946036	1.273143606337166	4.498773681772468	3.5223304672275986	0.7975886187314377
3.990641753600775	4.967993956046289	4.076976143778317	4.971129621886417	1.7206107951778526	12.767033057169325
4.574547455189808	3.6191208050299086	3.7643778879355754	3.8695774194275536	3.0244399153558623	2.9388964939918547
3.744320043805134	3.2035855028295463	1.1624245150652888	3.3598788125682124	1.2861923694524198	8.948377454729979
1.9468716587118444	3.2863083519578487	3.4065439966646003	1.444313125367695	1.5395944725987318	0.6866690439501426
3.9119342809945117	3.028973304691777	3.1362064483459626	1.5228391640187913	2.2540699252502394	1.1306751299243658
1.5843850485387099	4.0583545351871	1.4279781401878773	1.8220538034360496	1.8568962532466824	0.5322805115575936
1.7929401042965134	2.407921405286216	1.0372603240685447	4.4642102752889565	1.7839323092418184	1.0850984270417976
1.491476328473221	1.5691288090410043	1.7963058367148483	1.6738539738494431	3.1284970610047473	0.05570676183927745
2.381726955941661	2.2857987250480973	3.3696418823145824	2.1562147471671373	1.7188271640925188	0.8399617215393607
1.1775819690960536	2.3903574049890133	3.9968827326959095	3.1119884314642268	4.60536154461731	0.04683877960985962
1.6791546081259552	1.4519818010678187	3.1735123037710933	1.6287465469824585	2.9808747153786803	0.06321358427321645
4.857549669032223	1.2419018412989282	3.9309757951321616	3.1405835907396256	2.42835755551547	1.044427095194578
1.18385423432803	4.006262554560742	2.5959284557238833	2.2748915190492918	4.90499282292795	0.05236175669154002
2.4965873033436488	3.5062354521042725	3.9077379234536	2.9173820892885827	1.6247721270600888	2.266023779832361
3.4890332570544613	3.3080813506463933	3.2620560998121544	3.8269628006193352	3.697503129930582	1.0623887009310384
4.296727293243063	2.5517256736733134	1.9008883713254856	1.1268625994559909	3.09988497994678	0.4427219469164658
3.2502193334569665	1.2254204256305377	3.9092854302990543	3.0988374096251143	1.081686231970167	2.630566050656246
4.438934895287996	1.432486892939751	2.438953566573576	1.9322105153168785	3.7501526031359735	0.2832272501527229
1.2361121937482618	2.08649565250638	4.590842678609959	2.1119157064969705	4.463776807530428	0.030848779384451838
3.881489943353533	3.6224198406301165	2.94423011701116	3.9766343250098095	2.5766027482855214	3.1074961348040007
3.336341333687632	3.3964235648140937	1.2721337479854786	3.6381226278031735	4.771799875723869	0.5954579606833658
4.769426595573879	1.1760179996708668	2.902604084524962	4.730791943895159	1.8461268260048271	3.0663836632452903
2.5952480775428803	3.388416368906324	2.1981047607018547	1.7572183550787952	1.5683925863757886	1.5291101000300231
1.691683114307437	1.6158208790969373	1.872622023461993	3.188246890683387	1.8247992030295899	0.42700015722304735
4.6501424109393685	1.2400884818739586	2.6672211946448066	3.80680412224824	1.7155733233503576	2.8305305377370336
4.6280442362837615	4.363921940114503	4.0088399459595045	3.5288243054403434	3.7441218210342346	2.162717539165396
3.1803784175526983	2.412303147577663	2.1810432533547197	4.164838173883748	2.218800447482024	1.9786636043689845
1.4138747021937452	2.3539411461394812	3.6042925797214633	1.7382063028019985	4.265991896227877	0.04117414541286435
2.647345422804181	2.141453427277249	3.4337470968507384	2.073401758652564	1.3018567749706755	1.5736636693063093
4.740745661597521	3.31470457557594	4.127434894332584	4.573190694242092	1.69953767050825	10.76520104842974
1.278271626169249	4.171047024741437	3.7927827979313036	4.075767869383068	4.76369065771703	0.12123295475932055
3.856071511443212	3.6110073347741447	3.2476408714404186	4.234338209391464	3.1710803582458142	2.1447502059568944
4.258425094422186	4.309146730311305	4.138071604391541	3.817368520887092	1.8279729919633327	8.295941570769692
2.199600882351121	3.127062200234359	3.319729861668391	3.0346526400660183	1.4711229748739632	2.020555117487563
3.6130629036752704	2.0297122181045792	2.9203355148380314	1.074433652314604	2.906992898877645	0.22661436620092085
4.8862887750092545	2.58568296816079	3.0717620714360017	1.9875235279119807	4.461987947928348	0.4905108282740474
4.750640503039699	3.1901576408661123	2.1489048895612566	4.629622974933255	3.4321722827255723	2.7121698281098534
2.5785615369527997	3.0581234774406747	2.2425268386116244	2.2674849771963155	1.4223687561932574	2.1591948529001423
3.856724088460928	2.6292414386301	4.061946078768417	1.5704588647860676	4.667362621412086	0.20804296155825944
2.6477460542010807	4.949526983289585	3.300089886678413	1.6964552197529852	4.1014707302673665	0.3260012887099462
2.7580475851757473	3.0382097308378486	2.063058264306489	1.1122617108382165	2.8713476800933715	0.2754648659552937
1.6383032144480456	2.3758936837598017	1.9698747366540097	4.56251085467992	3.8658270540497215	0.19262169014118974
4.7651667549997105	1.502009183585491	3.4772023023566736	4.9835982934515695	1.0296253543383358	13.55092798536573
1.3488035162053855	4.850736883093322	4.55934189730605	2.575471785824594	3.79728653135448	0.15352960651638484
3.249463366993775	2.02655102847004	4.474631657058323	2.5029155721244605	2.010595202838318	1.059372128880364
3.5512500610292417	4.530362880973984	2.4443293385974383	4.4729073507166595	3.4348468730107	2.1207150994951105
3.4868605884892983	2.82537320681461	4.92560595481271	1.3443743988523709	2.4096321348972176	0.5503812842051548
4.500431133276817	3.5415684454415755	1.5110069895564011	2.5030426053927006	1.6613883515890526	6.196537058410074
4.628564111400469	1.6441132775350835	3.2836812610118504	1.4625101724904992	4.308126798604958	0.16309313905688766
4.244363757172035	2.3583011629338064	1.4144629294775166	2.6384281259726943	3.2484096762531265	0.99576419847339
3.616556849196863	3.2536267064962296	3.250304723342268	3.397299260874694	3.1074938235904117	1.3921967410743192
2.089375681797487	4.310866094311633	2.11914480534407	2.1762747939082536	1.8124451164179145	1.2163793594287509
2.4559490404543807	1.173041287998574	2.3198641859452023	2.4136601635100368	4.907989366174183	0.06094267099009925
2.3903994680044187	4.8251673653299285	3.4196006124068044	3.2359758406376136	3.823660744376322	0.5929005909310748
4.677807096143186	2.5102320759437577	3.1065879771948715	2.9933013600998817	4.711343614697912	0.6409240043634472
4.7240571541374985	2.6972360045801533	1.4737606959982186	1.1600605466290776	1.3686897750942608	3.1474206911442915
1.9432196730690685	1.6510235099662078	3.2367896936478258	1.2261446936498401	2.4013676203971346	0.1038311717147254
4.309617246771465	1.4338091514611575	1.537345810493282	3.0520172163161376	3.4079069372344666	0.6270550710165957
4.13160449086992	2.0263511671452354	1.0584806517278276	2.1570258452582887	4.308777196475335	0.3756319019118812
3.6076547278603126	4.166686228833013	2.1159806594365254	1.8712418843945453	2.1393878862265443	2.0759441649262613
1.7049523960851631	2.8167440404996307	3.5280158686588226	2.262596323404732	4.406263754956731	0.08960074251978567
1.5235704505214085	4.323209615082788	4.708576922049006	3.2164405101638334	1.2217095278913583	2.102420132950785
1.6160680641018212	4.435130199379638	1.279244118387849	1.4443720692649349	3.8924388153809297	0.1090336154097374
1.5860925760672862	3.411488388731112	4.530536811723421	1.278763949674241	2.2293255429077568	0.1956927163427664
3.484919562376291	4.8316890864978586	3.182909133818848	3.661516590272509	4.542556611888861	1.0032201739037905
2.621952840305714	4.347601493283525	1.2674231459148175	4.5910666598322285	1.500874259571169	6.09057327548934
4.9092964828881165	3.305141718929609	1.1573258635924972	4.981075330782394	3.447013361734796	3.29142763225996
2.231688347504804	4.423114824391602	3.6030148966363273	2.8124455224283462	1.295176794745593	3.5529670620811165
1.0924519416413014	3.632060907784296	3.1431768441236967	1.9292221727757035	2.894070928499786	0.09726932850147917
4.021729291268514	2.1609743271695043	1.4317262957594452	2.6498524903861966	4.572402852793791	0.413897874096636
4.6020608894406845	4.0145633859427585	3.5087297872060845	4.358309962082143	1.9368402840419727	9.291559967488038
3.9155088739717447	1.879061725289448	1.0687669627255871	4.492322173947935	3.752758494400708	0.8948324618083476
4.314871855987851	1.2278985983407993	1.1040887340467258	2.0422458238991417	1.823580316742788	1.2182811651043373
4.636527946280335	2.8492000815866283	1.7482102923130185	1.113482911851444	1.0162207143741084	5.422876683486736
2.608223469200964	2.255269082011594	2.8613737889496083	4.559823798451166	2.244413822522516	1.3274185291471154
1.89084946026702	2.110865801906012	3.4327675291900523	2.4049620614691936	4.152421494819034	0.09617070738296277
3.5335315431917835	1.338458445938191	4.4446095306344615	2.5887554290173798	1.3073105407243784	1.749981945914726
4.332692578582572	2.072512247594836	1.8849222793586609	1.7483031194168657	3.466491531679948	0.4767910140466094
2.949899087829355	3.005565363321817	4.281468648573498	1.7271433709215225	4.2951634345645235	0.2031489346847073
4.725009454284537	4.106102786110738	3.2774542233319814	3.5393974091168467	1.7144832095363391	10.262471550036599
4.970212388287294	3.223711922016201	4.3455308166122295	3.733320098643144	1.655958162677202	9.490878096701016
1.4704380055304729	2.236972928315146	2.6379767105243666	2.6828794736024864	2.8309519749651906	0.1557621162930286
3.587980792514049	2.0793542438929866	4.84256549068142	1.5904461873302165	1.1387289277082284	2.1274251152533536
4.5323162315516745	3.7159430239592575	4.0586232248845775	4.238370405151887	3.2853739578910868	2.7634324413381264
1.3649533776370957	2.898618258999189	1.3404290408229844	4.006897037503038	1.0601641676097622	1.926341333044231
1.377591257152813	1.4772767530770792	2.307671287940311	4.268933624888431	1.8952413341926613	0.3242314869572083
1.9210529376144256	1.4458976345874688	4.751678867758987	3.1424130468974814	2.436864509089661	0.24279315056449294
4.882123788164434	1.6959936872433397	1.0521342282974016	2.5969867390037358	1.6778204627855282	3.438685299148508
4.076505962229559	4.411608767680866	3.974147760117192	2.5533510467678164	4.141889798726201	0.9838621980923772
3.6931430697892274	3.552153282447008	1.9630371884436588	2.5948623874275296	4.979650677321747	0.4822081375892629
3.649538453542196	4.441991548214932	4.542104463420113	3.2308871715356564	4.451024520546289	0.8904842406108143
1.8310767204856881	1.3461984205983175	2.174892587087378	1.537112652520816	2.1683147293677094	0.12778339892038806
3.606481798403384	2.731103077276079	4.167781675840009	3.9256037487347135	2.095064143836366	2.873189690845212
2.1408810086754935	3.9802271398711007	4.370267869745777	3.0723009596233464	2.8656991874814417	0.6502567552490014
3.7211366473427008	3.8252580718136473	4.212330281087318	4.510705018681358	3.6285644189177817	1.7088867728285881
1.1932021892297118	3.38113504536406	4.099618609469853	2.8896138512808998	2.31334080962637	0.2530073889453531
1.4812110323996417	4.303630059255078	4.904630709316278	3.0371697049585022	3.733186149555777	0.1994016429029101
4.0737781219535005	3.8765742792976656	3.9046907671807154	4.79850525020143	1.5701163288372697	11.843964745708439
4.668007863624423	4.288294236026424	3.9126554905368818	2.8865247306694046	3.5932592043115577	1.8778238880629832
2.289872102631041	3.1401644255104406	3.9856252563237073	3.9589982734905935	2.3118645016568022	1.164976732328472
3.6409291608090943	3.7884457171826034	2.308351411850847	1.1360111409871134	4.5585153376647884	0.2371832567811608
1.87062188158902	3.4115731857253024	1.6875074456170889	3.6131454080626364	4.875950379218309	0.18009984068596802
4.1399193402632815	1.6689979715414431	2.963441101341888	3.4887168085376614	1.9809572092141783	2.168722293181513
4.170572576083065	2.8279668907316786	2.30282734006314	2.187396754070683	2.6018265652303056	1.4196297030592382
3.0126327182696877	2.133073133614612	1.5951937998109018	3.6094100788511736	4.492382376994033	0.3336802617558285
1.2261356284551683	3.59347481694562	2.2615903745681982	2.5722091254337176	2.185170003632707	0.2878844326540129
4.389935386232822	3.399621035794515	3.2584853287700413	4.173627842526522	3.9930730663640697	1.6019109250821004
1.3526167946817265	1.0943794657019836	1.0080556531829528	3.2076382666632663	4.248505543978846	0.034949232495356766
4.269300743864154	4.116628720802833	4.8676404137779725	1.5033937774968678	3.039957366144235	0.9355994542712937
1.8772098867588631	2.4876001499338303	3.282807159227002	3.6734079197206695	3.1058196872781307	0.3204113689016745
2.937977065657115	1.1178692362022695	4.273877811160514	1.1816076852662798	1.276026637229697	0.30321365440735715
4.256221296637705	3.1276252718478235	1.2291882709336799	3.308916961493767	1.4688997955722978	8.454283698325124
4.2796361928870645	3.527220041425645	1.3506799847084898	2.5829834202324022	1.4104331534393082	8.077028204213411
1.0999613520321536	2.7555414329910093	4.791212263713959	4.289429245850596	1.7717225778210204	0.4454196966531028
3.166648725805948	3.326399745101163	1.5577107938637993	1.2352050860414765	2.6706526722732873	0.5311630911083476
4.186262312123462	3.6299602475942576	3.286240253286396	3.026851778120632	2.421340421387251	3.0070737591626315
1.1369573899697478	3.1329781434411936	4.839987396046173	3.3868841468069903	4.775408879082334	0.05846274115430946
1.363416223160248	4.059678596959613	4.694894386969105	4.276726986071074	4.628507390493687	0.1482089657374949
3.8384585468411623	2.370721772102148	4.080665968157366	3.751970102138484	4.381097847210827	0.5993891919292765
1.3318717324806033	4.953397610820419	3.8575286053600144	3.577788799098851	3.4724880562535363	0.25810939828401674
