q	epsilon	r	v	c	target
4.319915934648012	2.4789914319181965	2.015142309731184	1.8658813082285015	8.432583923923506	0.08836860667437993
4.9019782051459435	1.510049028083933	1.5743611093249985	1.4638791279508494	9.951548325653832	0.1923837218195628
1.6367638586697413	1.5466517838930285	1.2081144915563558	1.7838509310848834	8.682696778245019	0.08773112853040907
1.384773191273008	2.058050970920429	2.268161425115457	1.862940967809068	9.511350621849417	0.029356869826284625
3.0792622025972416	4.715338888139769	4.570391978175338	1.4092432387814529	7.657889456152095	0.013934571036156279
3.0235128587990614	1.5097473602302167	3.542193125055592	1.5124790760185074	9.741648867262835	0.05326008922473625
3.9587327212255197	1.7392669684685085	4.560269523540455	1.107845969542707	3.18492663771336	0.06090257087492393
2.3696827787491284	1.5216770887712432	3.903060305463228	1.1444595713026977	8.995229634857239	0.0363791528960584
4.560336274736222	4.0171526778040425	2.457042636781982	1.5165920482243471	4.81804143260689	0.05365644071056266
4.770348802789863	2.5821822883141423	1.8317660662824085	1.3573903159247838	4.102871747559578	0.11993689316361138
4.0765164394762685	3.2323325479601066	4.445021773767518	1.804666167215778	8.636600180720631	0.028542273143956187
1.7640501579845949	2.6935384522323655	4.418464495991922	1.2745790219327238	8.068750772001026	0.014008005253515728
4.620870265767951	4.503024010357164	3.194622312526387	1.5105321495649338	6.501191352223871	0.03329853778561485
1.4856107740028237	1.9491660209287731	4.444181988036588	1.8128182512846287	3.971959384978412	0.02510604352232321
2.9612870712103736	1.1713681363507114	1.864316596550604	1.9374980219177595	5.658737750691524	0.16409278767964086
3.737842141954335	2.1090923633940735	3.412606941541924	1.0933008030480411	4.267662557829061	0.0555600819526305
4.236286103212205	4.644764050491877	2.15162684640799	1.1217703356231463	7.978424274784005	0.03925090765671786
2.8177546029509664	2.47883673270752	4.301137554756512	1.9523640502623247	6.0012128204467485	0.031172348403915643
2.0585306639472845	1.5520782125253958	4.356782200899436	1.0217583970265172	8.746929747930004	0.027429351608266102
4.929182092005815	1.2863705693664782	2.4693170778340403	1.4421216038180984	7.028461829559308	0.15536563024632996
3.1412567532095967	3.62347281707946	3.6053519109875607	1.891510017312401	3.752124386794181	0.03858706605238471
3.3721520062896877	1.8075428741850628	2.242204638001854	1.5034106873365247	4.942149949683656	0.09515904962352244
4.374307368791315	1.2136591367571101	2.384892056652224	1.4750976164548228	4.661152618223802	0.17594382516509222
2.867167291465884	1.554903784426949	3.53938212104639	1.2710323815493239	4.273608735097992	0.059008271679065964
3.1306620678238164	3.05046996641636	3.5051949735515184	1.0256099854193312	6.423371162802436	0.02772660821393771
3.702813663501627	3.7226570595136415	3.6605946312986712	1.9644634247758144	3.305569111570679	0.05329672988843523
2.3350368673735247	1.2926638195867608	1.0947110381429437	1.4860358260774786	4.883094309096546	0.18875170167392716
3.887640530034459	2.182181058186816	4.298031828455507	1.3153321836533232	5.019901479061488	0.04469647760798305
2.0246878933905403	4.1811073979171285	3.9264947357055466	1.0804210166043458	4.509721667494022	0.012906130618673158
1.873956091168714	2.397648289963152	4.536912299341681	1.608595489045728	6.005904131820768	0.018723849068138874
2.451853867519806	4.759432460956333	2.2427431642619466	1.6456131991435343	3.971347706570982	0.03121244460206356
3.969170999521717	4.806380871226718	1.9319663661159647	1.8041722353822849	5.673680254975048	0.04987481612453716
3.8997952350661738	1.3498643070399323	3.220743263248938	1.3890248800492535	3.0804124754362583	0.13000242446839694
4.461668085836684	3.467129603473408	3.498955693071233	1.2971204876371605	8.08493213463835	0.03485984660496789
3.514485815435452	1.7653700130709202	3.1435818310077326	1.6025140596847132	6.935642161625682	0.06553843670828131
2.6073837997037668	1.8186855664563808	4.6389351586673095	1.7253069103797447	8.654774817077431	0.03071673574649068
2.892628839319546	1.5236414482615523	3.6281841571367774	1.3532921904493762	6.789365174153043	0.05200614184902237
1.6259627495736604	3.20646539271988	1.0454215225225465	1.8600327153639424	5.097768083266588	0.06077450894805921
1.8806694174176328	2.1419394741881925	2.4229366283938387	1.756433999323865	4.141795927236892	0.050071172554654944
4.4736858062279445	1.96336007163256	2.205036490409527	1.1317047348960425	3.4906727920569725	0.12168217418241048
1.5612522335445855	4.369780291982891	2.070023097914192	1.5757769870643508	7.6574679585512975	0.017293753134764892
1.5410301639707238	1.3735702506465357	3.468640474694463	1.5260077672055428	6.099552168153568	0.03432702469470849
2.8882186416992828	1.5041199513065877	3.3588139929735483	1.4799149858447351	5.707676633555286	0.06141870321622441
1.859617492785204	2.8067147789507745	4.9782349932404815	1.208361431314457	6.010602252910049	0.01325605015868389
3.4042133872445066	1.935053627006464	4.070229740769859	1.1988756941459036	9.934669697156012	0.03911524282162849
4.889017176560374	4.874283119027828	3.3821532727154713	1.98559368707586	4.159594115658475	0.04515428736088285
4.490742373809677	3.342675838566357	3.6410145291619247	1.455647643810999	7.4039079978967415	0.0365479184434369
1.4662197446015413	3.649261942005525	2.4530606937737782	1.6484884960241906	5.873583096747117	0.01811934724178068
3.2660451200674157	4.989826893629411	4.349507685579097	1.1120075771420566	8.000479534360174	0.013908486010649994
2.0197222626829285	2.0727896488632345	4.202972918258274	1.6792083330970256	8.955816964827832	0.02270628881017329
3.1794745278569962	3.956318839438455	1.7147553962021913	1.578808723281684	4.6861582067261915	0.056244345719024716
3.9478173629113686	2.6558913009795173	2.9861369960839994	1.4659096236983151	3.238562315248998	0.07236953260107469
2.860054090464472	4.059827562739601	3.1813845891216137	1.4951036970634601	3.7796440498018304	0.029153633529971305
3.0108456205709224	3.8973092740146593	1.1569025654150935	1.6958345983778125	3.4921544089901615	0.10330628579581784
2.8353637445520805	1.7653931661266866	2.0164918884856684	1.9878855365248056	5.932079941241523	0.09532562900464953
3.5716385060055567	2.5911772660308654	4.892162843955627	1.9748994322493747	8.642176667242994	0.029062584231129927
3.3031142405391605	1.487824893001917	4.98727940075289	1.5466937931684692	6.255751498364762	0.04705910753749475
2.7828511500026605	2.3238034672593644	3.9277718175726766	1.2341761266885634	5.1638692294959565	0.03188240462701054
2.8582342230703266	2.7989189748075898	4.021542951959264	1.144229403528103	3.554923245043093	0.029798409415371874
3.778253677814005	2.7513148124374576	2.8844718114092034	1.8833884796269784	7.7001076523253795	0.050152589815132834
2.973154555737937	3.797203251166376	2.8000424171165075	1.9098514726956315	3.951067471466816	0.043072953284051516
1.5730055732236208	4.999883258541828	1.1931008316823823	1.0199264139758832	3.1870283600570266	0.030859577133631712
1.3183688334588606	4.470898183539241	2.462207951744422	1.2947694266955592	4.8807138624029935	0.01297141475350402
3.873733004359248	1.2519706094730545	2.572892947228617	1.6924160021705414	6.003678754456747	0.13326525157977412
2.2751738337409666	4.506594522368267	1.879808334602985	1.2479599688517835	8.279362133699987	0.025165038862684744
3.6388346845913015	4.128850865152005	3.626803788551927	1.9700273651843767	5.158606079881078	0.03128487525157108
4.503982237178093	2.376162619279802	3.4188704519180173	1.7749484868330692	8.34044897055554	0.0560466414133546
2.2216082143005407	3.3104431003878587	2.3960138544313465	1.8341477896959362	7.6729556282642015	0.02929008690490963
1.3501673780459529	4.392587900182248	2.0230684536190875	1.7469100117814405	9.595132714753307	0.014781767786743559
2.506801874379082	3.60216346160203	2.5866106256762342	1.0131464334955729	9.237347334164015	0.02404746137907347
4.701345165963703	3.816731959401384	1.6742568633988344	1.854330566662892	6.742950279748845	0.08075366220036899
1.6900750883712994	3.8946568220162825	3.0957452702919084	1.3198237321740145	7.750426137799977	0.01344422108095157
4.063191845416823	4.411709981754738	4.274475791111536	1.092981513105241	9.315454543159703	0.01942536736634141
2.8961843434838332	3.4048775868348167	3.0922853561011387	1.306486853966896	8.803165442437619	0.025704268167792588
3.6680316198415155	3.5163044036524265	4.956630838758622	1.848084419517527	4.147168333386835	0.030209741460298062
3.7075761832747736	3.3014072917198467	3.2036774081213326	1.4200069968357734	4.510307283582424	0.04071343858368488
3.0968456214674105	2.4730499773565353	3.009377702971346	1.9638976384509	4.216800464873119	0.06197844723091234
1.069239952445478	2.758139911205493	2.631290856428133	1.5057410769484418	3.618099548377817	0.020081356942603868
1.4022741715852578	4.199833341955407	1.8772799326230525	1.576636451056535	5.569013549145121	0.01974279767776296
2.3559882083095807	2.307757725898792	2.209824889177036	1.5018553981286122	8.835563548169542	0.04429205250530625
4.414040763573927	3.6234642291506423	3.9797317457045787	1.7275552699195835	7.321056659800199	0.0318814977284701
4.313624805978346	2.1347944918318484	2.4888282906084505	1.785136772118109	4.581414869439402	0.1058524113165746
1.663608514168979	3.3950169943352067	3.2899415384595354	1.5728007294060986	7.433285180290642	0.015033441572738953
4.765447293203313	3.778234543761053	4.962724549026119	1.6364466957067765	6.639987690649709	0.02683950693467669
3.13195628167588	4.639230966263353	1.2557863999927408	1.8620895219707003	7.527950686382004	0.05684010797358933
2.0922668029425417	4.982113581497462	3.1679722928139604	1.489760762990061	4.5905261509968875	0.015617293048087663
2.712776804238328	1.3662131322278617	4.629309163287334	1.0867513576697765	7.217223469316415	0.04018331758266031
4.885983345009803	3.3170019970481226	2.0338925414547284	1.3945553624561935	4.779004204864114	0.08138002899569341
1.421226926314637	4.084937707472545	3.0455890810309345	1.8354151766563875	7.866171171967683	0.011857372223252149
3.2394221374623604	2.00566252594942	3.016923219825234	1.3140514215272738	6.469237041347446	0.05346189162652218
2.3652664579847054	4.840726957658452	4.590653085464071	1.1982532456902628	5.5461672661202215	0.0108043131604956
4.687820744362651	4.955430920384659	4.650706332079814	1.1150798385440883	8.794572938964015	0.01853715109194983
4.350725237427392	1.6295010530368623	2.8069731731419187	1.2841694990975308	6.930708565594215	0.09290822983066108
1.286177135504814	3.455373101101804	2.2366406660763865	1.6682053139160111	3.581377924743907	0.024791097497075608
3.9495477781186312	4.213143207170155	1.5424137390379222	1.7632781579166243	7.595262190701561	0.06298785886317752
1.855574672799668	1.620833678554844	1.2461996366013732	1.2763122122557635	9.826863854246154	0.08401625219120296
2.924480276080877	4.980604836958633	3.906564043988337	1.130843794613381	8.710562174044068	0.013745321842222241
4.749672108672031	1.2050526857367152	3.06436162220398	1.922215220870948	8.752889853739969	0.13115823993943798
4.770918138699637	4.153810718945044	3.3744820312249617	1.622372891058066	8.38359282249697	0.03358484840427811
1.3635708680330745	1.296177555941158	2.1411143276455675	1.3695511289972702	5.481395510862337	0.05212162716468758
1.6521007410230162	3.050725650559277	1.4028320282880964	1.848445705832072	3.1991186723179648	0.07276088597770565
1.4575480695626628	4.675951199956519	2.0145517111287456	1.570607036983113	6.989027699659322	0.01588212741361241
3.1607314834653923	2.660228913257567	4.1940864778346745	1.1848540039500832	6.712488089547716	0.02737572250435742
1.0108233745826287	2.551586362592111	3.73877676774169	1.0443681587441578	6.261434913706133	0.01011982683531999
1.2543516548761833	1.3889904167398768	2.2250263749592185	1.8376490626560809	6.73276520397078	0.04442275605671588
2.060851931108796	1.1542779909877394	3.2209878457748715	1.0224153832740446	4.535027503398894	0.05694913793190709
1.6270443108219808	3.2440431988933565	4.604931516955655	1.9478261288138856	5.267999048059881	0.013751963049995384
3.5153610476143884	3.4064753330893285	2.5110266905109038	1.2844916774198136	9.022884746989588	0.03813274935364799
3.3276436872466713	3.1176327094530683	1.7164731527043329	1.065759635787766	9.78066326551593	0.05553550264587489
1.6146624170807553	2.4038298931268804	3.0453194133867614	1.8772040493500188	7.260604306815642	0.02367289588570045
3.9735142391417093	1.5762974871826083	4.737642645914604	1.674913681225827	9.28119584093859	0.05166494031072148
4.709508910513263	1.0458199594852262	3.1941852064642484	1.0758901235478733	8.212912781243396	0.12910078235976588
2.315632448767277	4.006343064547705	2.3756059373952385	1.658729941134421	5.135411196908158	0.02859878434077642
4.911585570725848	1.8821911875609167	1.3763778337124657	1.4658959352438925	5.901137266308389	0.20073768274143103
4.046801073676633	1.252067988993573	2.99871160090241	1.0100012009026944	3.170781873445593	0.1258621252132522
1.4976700347362055	3.2706293593919686	1.7374598700877728	1.4680475225130434	7.930129002713867	0.02573759635682769
2.1301602365944703	2.282496817124155	4.555984429183746	1.4828634679993762	6.3870619706722245	0.02122966236775813
3.256173849695785	4.798842956699988	1.5557231932753672	1.10848049858994	5.262084984808913	0.043970517196515166
4.4022312381320745	2.5934449943645004	3.6141743343598534	1.9547530378239923	4.808996573772843	0.06297095647636047
3.3653731390829646	4.9245984205899	4.353971084776092	1.1997357581340076	8.465597500596317	0.014552495857658018
2.6346185773196544	2.9942475563576743	1.3111329804477938	1.0247801054565295	9.1273154872273	0.060158301540051924
3.129566187926832	3.9996066677689015	1.0204600857859951	1.7641860701415115	7.029405159946986	0.08146350642497588
2.948533822069536	3.1137623140881074	2.0122953643275925	1.2477218463313002	9.07471573171342	0.043416728924494295
4.9456942160500965	1.0257203131070571	2.624638830208328	1.204645426705702	5.0833972174038555	0.19159357844655456
4.467601875584734	1.5120898566816592	2.0286619564261863	1.5805459793843502	8.929077358089705	0.1408261635161376
4.5580818005386465	1.759325571779811	2.446810598477428	1.5379213527034965	3.5915635129054886	0.14736164534146734
3.8820717012705113	2.4358087263701833	1.5699441587026095	1.282098032786466	5.810849994318197	0.10365432560935878
1.9713732335057657	2.984086487582587	2.6870878315885074	1.471597491066798	9.208238785943179	0.023285728768327685
1.6499734146845793	2.2414840022616747	3.7928548168289815	1.091950577725985	5.756753650332371	0.019059414299336892
