epsilon	c	Ef	r	omega	omega_0	target
1.8448828651739768	1.567901904123421	1.4545681883998711	1.0550000148784735	1.5291209308188891	4.715279521117121	0.3940945758597699
1.923897761829564	1.8051407926595056	1.5521229657964293	1.6957479159572544	1.8002878047645374	4.769176042081869	2.782766197753297
1.314545089807531	1.8261195794927811	1.2578646930050568	1.827969916455028	1.935313599094212	3.8776835346851386	5.849793464828269
1.1572762852896186	1.7088484118955036	1.5101109284637266	1.3648355422787428	1.2103817336087384	4.028309623024146	0.34657052080266915
1.156355327062664	1.8651392012588823	1.3199825930441014	1.707434366076274	1.0695135360801729	4.653967270529886	0.14265740896249135
1.030130445286754	1.831843233743036	1.8915772289131945	1.7076257797572656	1.448562421625991	4.221459702725312	1.4689752690738231
1.1212349188147492	1.1448808215165127	1.6269899047833185	1.8157227751596532	1.4902069123214081	3.4069357967702723	2.62659855910764
1.5855985123335226	1.3188926840583377	1.049391658050992	1.4585283666307085	1.3130836482648274	3.641777602119888	0.458224197769533
1.317681325694117	1.2140273400833737	1.8440633148104495	1.2246723562293431	1.2623070015143292	3.226424759232416	1.1163402071918391
1.3405298074982337	1.0483683537533972	1.5734677697708856	1.2482322480731365	1.8539669988998055	4.5080094608288315	0.941008691863874
1.1430043040727589	1.3146513270062954	1.2222856434040752	1.9032756052396311	1.2659028615889234	4.833628337347092	0.18472326500619765
1.4282938617291527	1.394035277172542	1.2789529130680244	1.6006908813102028	1.4562235187495127	3.6386000465282455	1.27144769081991
1.007496532930302	1.0864737087126084	1.5558296749114946	1.093377059180837	1.4727793132208653	3.470749909499945	0.6399023607226847
1.4131822988581615	1.1319318012692905	1.3243532348480125	1.1374469668966694	1.9592604330680652	4.489636510208723	0.8414042469683048
1.4893015058005101	1.7542644618878231	1.543799041772299	1.0085333192357573	1.066928007890462	4.818465392326551	0.07051788033723061
1.3374728863352972	1.9618450020189528	1.3386249862370123	1.2606972241904717	1.0063136226199465	4.519201189000942	0.0851995200696442
1.5631958829076495	1.3869952432958124	1.9285422702598876	1.5059226516330848	1.1636346981055152	4.678693869577001	0.3330197999105253
1.6402782611654094	1.9447918474113133	1.0139909018014892	1.3354901457417845	1.0025608829532628	4.364076513747365	0.07606712518549598
1.5447178873328304	1.5315783301343826	1.9797247106824507	1.4956626867136555	1.1823703962712986	3.977213357524045	0.8166274232547979
1.0303350587838231	1.1202407396053669	1.7224076693356145	1.7249087860993877	1.201284970576244	4.528527623452857	0.24452147616734504
1.5800307179347843	1.9293787096676889	1.4748833757638962	1.8396558172607071	1.2757341905437398	4.8651913992545355	0.5124785449010775
1.5012302595480638	1.5778001409898328	1.87746198166664	1.5444811554243547	1.5473177355037055	4.080986103980384	2.3515750612049433
1.8264473197268416	1.4646923068952717	1.993199704272306	1.859877138858817	1.4561890247981433	4.2871584498894215	2.619285101240936
1.1718044689090323	1.166228421541759	1.2686084298850329	1.6506450085240456	1.3527384811784198	3.725699519377346	0.5787670332203526
1.7180799473073316	1.7792995039930704	1.4330884794015581	1.5383497575145062	1.7320595849914078	3.7505823034889936	4.573424245562936
1.3804120521629402	1.813604740355261	1.255122149984477	1.5894163132200003	1.4193308481735056	3.0343223123726752	3.2737735454238313
1.0415001524015792	1.9940344253916007	1.1560097009420272	1.6094047760401209	1.807235534980394	4.472951739882892	1.1460937491367231
1.606320872298532	1.6842221802721775	1.9529420751960809	1.0752557402563108	1.2647812534563858	4.5148528078281975	0.3624079438583057
1.97686242182347	1.6381473158533348	1.954469298749975	1.7079994151304283	1.3785403639407248	3.837599940646255	3.3181228981242854
1.042022981236736	1.9858898722947451	1.9926072117310136	1.7008759491524743	1.255020448556296	4.707856195495181	0.5827059636248643
1.2941510912290832	1.8840393208345168	1.0032648069361292	1.7412952789267968	1.3123731292358762	4.280807197462103	0.3354257636529986
1.4408349553196405	1.1629541752792427	1.1878926916076504	1.8655883249309424	1.2615705183242825	4.741192212500454	0.20013876236283176
1.9693250223819505	1.4191731564916608	1.780436515137597	1.9379766388906463	1.304207558773316	4.98596420438238	0.7518706643587437
1.3618868725058564	1.9350126606657836	1.3887090535039173	1.365408234188915	1.5131900345562983	3.7120008943609637	1.5763579365965634
1.8825387655994912	1.212070948254134	1.6196998839391332	1.1708122030019297	1.151158597022068	4.838435128687923	0.12374813372931688
1.5125119698851963	1.384365675999598	1.752924333909596	1.3834014940109711	1.134774685864084	4.295782581106954	0.2902416088665392
1.4178417311426843	1.6205685209017346	1.2325482938271857	1.2006846387706234	1.3357114802818792	3.745215299396377	0.4476711271226708
1.0899446006349245	1.991105339254822	1.433012317719436	1.753201066506286	1.5682034960873374	4.831028028921281	0.7960074933110041
1.2404246965662118	1.1370141121905246	1.3683045380009868	1.8842043115798102	1.6235228653113312	3.8753763853997976	1.7792961073717084
1.6088262264203108	1.417237292408348	1.5593835527105755	1.7220991920352204	1.1636604188328816	4.4296778827755805	0.3784324868095219
1.3328869289507388	1.8695012386349656	1.186287496952648	1.7793296125239217	1.7644533994007077	3.794274403626456	3.5405836965275213
1.2316553121924714	1.1340682703235092	1.4372555708028445	1.5014279032593223	1.2452112704832627	3.1123021833687545	0.9895955361909446
1.5606359594699883	1.0444435950862725	1.347784819288368	1.5635949366629895	1.1092529180957962	3.0595188640208244	0.6945175826649814
1.1541652205136703	1.3756547806530737	1.4367134529760257	1.9761512443536229	1.8626706300875733	3.764562024035548	5.634168482687894
1.4258808149285074	1.2106415219071451	1.8065577386637488	1.809651524226	1.132690615964291	4.6512739150498765	0.30714205995488714
1.0086867382000486	1.932331004091106	1.4811050653690518	1.918324288952857	1.1702959932361023	3.4975224110151535	1.0476589326718249
1.731336359555026	1.217230322687508	1.3463903766724703	1.9277620009285423	1.6126103337426825	4.811024919914555	0.9527482144976336
1.4129425261998774	1.8406832673640168	1.29162990920505	1.443591968936439	1.0857656866461776	4.131523487493571	0.20845925126137307
1.1208324700408556	1.5186843278344693	1.9235748115359663	1.9209087175850097	1.837811470698265	3.9178116229875664	7.748557269932972
1.0555772888729185	1.3330856920483742	1.073591825483875	1.4977652602030405	1.4036282401992117	4.622601315314625	0.15721173901222715
1.7416274262164464	1.9676222880567062	1.3770641239126644	1.2934643954185878	1.697197495451522	4.9326355899163135	0.8212228658175006
1.0398814213174492	1.9948621833600608	1.0843948186158163	1.0610298548209889	1.9021286534381916	3.8046904211597674	1.2773479455899814
1.7944040867609838	1.0737988386206312	1.5017386334083391	1.7583755502739136	1.2075867796762907	3.6038021980289097	0.9003772508946338
1.28565241971587	1.5930628805890883	1.9106209607601732	1.4273455549712644	1.9812631275065145	4.87691528149025	2.4929336495187684
1.2669863761082096	1.2277446161445391	1.8051971803460982	1.7653492625071012	1.0677821762298765	3.193464949903712	1.0484301135916323
1.5276609269726444	1.0735150202321853	1.6648632953621083	1.2571662889015651	1.4352193699670983	4.894490915936012	0.2663192077741523
1.8380632781140287	1.1585258505017566	1.509623995446094	1.4532965606394783	1.976482131318604	3.8508942727527984	5.491564876657727
1.1266266073313502	1.5223057147005123	1.3871027086676664	1.4094335280287118	1.298409830433986	3.5074326517857584	0.6924439696287137
1.7837223815303018	1.1630818100553406	1.5293094193553136	1.4996666267079766	1.4006976831117999	4.7012467265443965	0.43378555116220174
1.6444527490523342	1.824587173542321	1.2970031350695144	1.7183126671614424	1.5699648680270633	4.826758842719517	0.8738261549240077
1.8437548646184518	1.8607528394332031	1.3610054115766066	1.6842669699185229	1.109976031185988	4.614670870593152	0.28475976279823395
1.9414591443771665	1.0364509691682335	1.1475377637929025	1.4868504938127765	1.4647079321169716	3.4251959384711688	1.2288795416397214
1.0697359522690584	1.372193777178393	1.746945461360598	1.2164485741882924	1.7829304796147591	3.015027354720332	8.029008529707887
1.4721170700841424	1.7657552858803844	1.8020040130842765	1.966836732799752	1.227037566871907	4.713313688425124	0.7229249684410909
1.1430311541762417	1.7836928100588207	1.0697185529763324	1.4187453770070555	1.4504276387543316	4.180619046429975	0.3683278299977436
1.9502503941871665	1.5416671262521158	1.4215856052891882	1.1643842542931722	1.0486613387433397	4.256059122161782	0.14415132887226292
1.819752483585096	1.6687619401414202	1.2494823012493508	1.8053901334711349	1.91602310827046	3.881636982103783	6.717361435104833
1.845972896083524	1.6315207394478053	1.1517547972545257	1.9914086743521129	1.829150613226395	4.871460887989584	1.7877605913864132
1.6389707501558846	1.5470157514566023	1.796873852489211	1.4777180741226972	1.409122687088469	4.254751945566596	1.1365386945405462
1.0195582417469595	1.2335459952794054	1.4373376843908647	1.776662652661107	1.9557764179067465	4.513205796766318	1.8364587344263323
1.519587290192557	1.6528140297417355	1.2041017197321202	1.3040497100639437	1.9857426549127188	3.9421256289725424	2.9987476409851213
1.8813809925690508	1.2407263860711837	1.5890264848871996	1.287630703609977	1.469206774136385	4.6913865114200615	0.4840312335064189
1.2106365726605584	1.0343009228149769	1.1279561650665149	1.8514561873569475	1.6938844712038978	3.74741984789147	1.5082918063768522
1.6026338647501257	1.5200630325875897	1.9765728491548105	1.8372657752860269	1.4366092793366074	4.247284422176182	2.2459268745883456
1.0021769164484744	1.9523992755467632	1.6919612842414455	1.5521249883769612	1.1782460440492946	4.675146752518804	0.26001469189206505
1.5025691596297412	1.0141665881456317	1.2357273089400518	1.0810944781810727	1.9259142110130216	4.0644937593074815	0.9549686115547041
1.0450391135774908	1.238185500824126	1.1474955627499317	1.8870270546532175	1.8112560603646528	4.833854419394647	0.6779837151763879
1.8889201118181769	1.2392351320216075	1.7817568380525115	1.0185566507723078	1.0617711788725102	3.6864280408593824	0.26426762512997515
1.5766382958463867	1.5381075640343178	1.0372171738650708	1.1470019879098436	1.7584533391841468	4.95618444741258	0.2981737852766152
1.4127624927509892	1.219392174452397	1.0453373623599287	1.1738622206317029	1.3805483876271096	3.0327770248319923	0.7423055483138952
1.448249286527682	1.144661225101126	1.5609170934565133	1.2687831758337624	1.5676547901599698	3.3863906713613856	2.026216697149608
1.7449025180819877	1.7271924770764695	1.6083291909671569	1.9983992629085503	1.6456287725863603	4.966763585734425	1.983134520752985
1.3524553384677107	1.7231827223870455	1.4717060821916983	1.500001090688308	1.5789770119769542	4.8683887809010535	0.6574614846684889
1.4754708867875206	1.0691825291050123	1.7849661013989215	1.6068437802573592	1.9495688132188147	4.741289918437393	2.2507375701112333
1.535699242943256	1.1345899405026172	1.1377960302680288	1.426162855177758	1.04118167034748	3.9157994386028574	0.11122747929369543
1.5430586950771288	1.637081430983924	1.5479445931633249	1.957298949763292	1.832241380076084	3.699992375927696	10.253171888315363
1.5010242898816748	1.0842524062428696	1.833564587601089	1.4023583258062349	1.1716753398249633	3.125211933249988	1.2055779037970002
1.2268658740416487	1.0475076725767272	1.0767408288047642	1.6766627035755033	1.0273157898055467	3.5855203710058214	0.14033497705316014
1.1369580949006222	1.3115592613503455	1.3719652703591565	1.4486457447316026	1.9223629416781616	4.9325758191883535	0.7913554133391241
1.9494576495582168	1.4925122658178367	1.2722202725866634	1.6089548169766963	1.3330609918545284	4.955542736026296	0.3107505139430977
1.361764617371283	1.7755942285469628	1.801749791040626	1.1968384400300809	1.0091313314672516	3.1708665600706567	0.5981746926203771
1.6199138311685628	1.768373679808028	1.5484869561354309	1.5599625963934092	1.0604958996896627	3.072381493370336	1.2809211849094944
1.9817876817598623	1.4074857516226054	1.7822519601069202	1.2922601149406423	1.2285672535208652	3.5020933464529427	1.220618920259045
1.1912453023996217	1.7554947334485091	1.0349192406313588	1.80279063677624	1.709544326078034	3.5149867570798348	2.9271999588496427
1.8838486569652797	1.2032131838956994	1.3164096742646691	1.3374119568936966	1.9615789293988657	4.690378186873297	1.3224243220575205
1.6151640928962596	1.0127054462120155	1.885200657903633	1.7773679147294024	1.6118120075003546	3.0624641262152337	11.29173058366092
1.9389064511638685	1.8565844249595287	1.5460169894790143	1.5415388616533414	1.1674697115044856	4.500929587407006	0.44562423402274337
1.722142323740831	1.5290592726121206	1.9268246426465696	1.873430860306291	1.5543323022583064	3.2110557909282806	13.459241156209595
1.2281491232380757	1.2789992595607544	1.0606456983734396	1.5980149707874856	1.9168174705627845	4.4203369677273985	1.0137826630085471
1.5783628540239338	1.0116761618397097	1.9812433318211344	1.7453326490783811	1.8471960270632388	3.6172344102865233	9.95327058491074
1.1907057757086814	1.876288232529991	1.821119291930537	1.2669560481690088	1.878128568648105	4.4837106390557935	2.2558950816749967
1.328940823539264	1.4131529028907737	1.4458137481913396	1.5484842259683698	1.2580221470485538	4.9955891534276065	0.18077363189970466
1.1213805556506211	1.7897074060387186	1.196100897891777	1.5010505407682526	1.551854835697127	4.851128113690319	0.3521705494635109
1.654487616930943	1.9143217047739736	1.6053032086091494	1.071886438221223	1.2111753925083533	4.26153138831741	0.3033203119268714
1.115911900108193	1.4778217160426523	1.4118220697954609	1.0621019633987752	1.0572515370014788	3.2122799785704896	0.2292343837597005
1.6573052600382994	1.8139410696632263	1.2399225812670511	1.9327971749258293	1.8930586803770342	4.287622185507212	4.240401134638144
1.0879782253782508	1.2116254039882302	1.7770094844824436	1.7369664854680988	1.348761759618008	4.0692691538014	0.8013048127072508
1.1987222758749179	1.7906645121107276	1.8984781105006212	1.5079364741650134	1.002998823373718	4.679406668650741	0.17087895335948494
1.8607110392057824	1.87226008951563	1.0041755357132254	1.5476116946179008	1.1832209206019435	4.80085284433303	0.14740008360300275
1.1261750618467659	1.2947710382712023	1.5517601886475283	1.5052263552472995	1.2037955197311	3.642678708521737	0.5008612184120307
1.2695978225885023	1.6394762363002142	1.9912029118461327	1.6086558258424666	1.7230463018802231	3.1645433849159867	15.885028220651872
1.6051861312642772	1.6937308277252043	1.0250372815156459	1.2996227157352516	1.0601506768770048	4.7776795406125805	0.05420396691222017
1.146097519443667	1.2854171120570463	1.5316437061457888	1.743739813019374	1.0541398985214228	3.171104001175354	0.6793531266803817
1.9271446526315417	1.4092939389040584	1.4833085192062627	1.39701856325907	1.617579129528242	3.232431386668372	5.452341293075321
1.4628507115331923	1.4111823260503478	1.7721877209945922	1.3386545950616455	1.3522838049437529	3.330765403668273	1.8957373731740248
