gamma	kb	A	v	target
4.607844947390993	1.731713295375807	2.621655852240906	3.550370693212755	0.6500191414302616
3.1341103006242204	3.401638010305773	4.254040957534281	2.104664219629269	0.7885920321312415
4.982850091637612	1.218535902252357	2.6012642663951038	3.3179513147848905	0.3902383108395752
4.7633946726575935	1.0507040554053386	4.576450982960849	2.9585698842791444	0.1804902139633316
2.1898896518686044	1.8361271901378304	2.228336629777345	4.907206630127504	3.3982053581652236
3.875773749427023	3.5589901466432874	1.7712589556367693	4.20578667871297	2.9385782008396077
4.047518607724339	4.945138125408451	3.4173234837616246	3.2262983674964416	1.5319708366065716
3.8878304250022615	3.3295999075464837	1.4846523652329724	2.742832441317256	2.1300748575483053
3.1387915389375047	4.150953287679874	2.7212836308831703	2.4618342902786807	1.7557569493064444
3.71262963970482	1.9255870330162568	3.241388029100417	4.9093730705312755	1.0751465411512515
3.773992312901129	1.0806289931390791	4.6114510976390966	3.90312964611135	0.32972109365707114
4.266968795598912	3.9847274599075546	4.259941019162612	4.754907071055957	1.3614198666085078
4.697310879471939	2.8409240169142334	2.540363470682684	3.2882066656365905	0.9945735282685784
4.508791642839944	1.6421319542762751	3.6916798562705715	3.3045583655792163	0.4189284618751372
3.7646315108304034	2.9248495516999347	1.8132765243810025	1.6744702299991814	0.9769664947890372
3.6029097020181187	3.081154418927846	1.7786028214604217	1.0857071468552817	0.7225835693871899
3.958644617055962	1.1418892496417952	3.2052333973195224	4.410275794743742	0.5310522723780172
2.0468357023255805	3.702894024376053	1.5557974738269689	4.949931508937274	11.254051152198763
2.384554273221325	4.996540048823942	1.6015993364984094	4.478902593565012	10.091997302939392
3.450090379439553	2.238149684268242	2.7851130212837223	1.8644939384896828	0.6115404312899128
3.8160392131925134	4.93458890919824	2.009878677128049	1.2955536626150623	1.129530191879248
2.0705481202682723	1.4285611956701678	1.3252491944831863	2.5713537972061475	2.58914839889296
4.6910206817666085	3.4583325269441074	4.96067524824228	4.855222300062829	0.9170406625148912
2.4022470580974145	4.2739801601750775	2.8077824340716058	2.8960203231417423	3.1437363510085135
2.918952129969681	2.4049149202993654	2.552551260381545	3.617304835738497	1.7760132943440907
4.5189246133311505	1.3791606169479018	1.4689813108277208	3.8503106404668888	1.0272694743085011
4.733263074478403	1.0973293477014492	1.7011910200093552	4.97834569111121	0.8601622295274036
4.920432685442293	4.0539040733936735	4.285026546922486	2.826913489866417	0.682179191438227
4.7786328710468355	4.021507980148257	1.4639145741735249	2.688298178056912	1.954411186758552
3.975235279865037	2.998419171386024	3.7469451833844496	1.834600025890928	0.4934408346004799
2.1028302409427453	3.937874314396991	3.91284407931658	1.5877553047138937	1.448919356177077
2.478414383538035	1.6821080334798792	4.263113369708547	4.395890892186399	1.1732153275994637
2.1224691383930003	2.139963419013178	2.4535858101487107	1.2341837722815687	0.9589821439436684
4.8444148182251485	1.711557682347418	3.328487608401156	4.3399341886791385	0.5804936816032216
2.0644221152579987	3.467271976050542	2.1632561620259603	4.517126870365137	6.801870502015142
3.1304208912938005	3.5971240373720104	4.006184658345385	1.7601124713361522	0.7418215714217908
3.7510857964289306	1.80498464274816	1.7097245031079042	4.609527356813499	1.768885155746907
2.641958175322628	2.094853123138752	4.688145937815183	3.486307002928985	0.948759186531554
2.0284587448939875	1.7669805693992071	3.9673194777312006	2.8262973520250183	1.2239553518978443
3.816343096250314	4.462274729856463	3.5775716484263533	1.9943478300946664	0.8832493143931278
3.7125275445941788	2.500924352147285	3.1398998500114357	1.8256599490940058	0.5360810932329522
4.596558877506546	4.478666831959921	2.7013607847629677	4.706730105648539	2.1696929947231487
4.297802002180878	1.6977933643284215	4.450533662455006	2.6748235136534046	0.30941637697059776
3.858942345861305	1.3431072302290126	2.4344017502557747	2.42231916615533	0.4674599448805653
4.8441374205105365	4.511951675810238	1.3438757214037178	3.573686640316875	3.121209324868057
2.784539392969329	2.024062481982376	3.0318750961397574	4.414292481084251	1.6513821084425595
4.585191861614678	2.6262671204119568	3.6089550039597538	4.010666926090897	0.8140697627566519
4.3125465324173815	1.8575384071116503	2.291249179615485	1.794157010061411	0.4391005067571533
4.118100822685856	4.946922566659596	2.581758076926455	2.1587343070679768	1.3265652230917442
3.523329872656268	3.41030331729766	3.686967514721208	4.601856329282962	1.68687430513798
2.084570316924464	1.3668098957473651	3.725058181882472	4.803077654650728	1.6249385724891807
2.6945788641266857	2.2719081628145803	2.557345588068476	4.5077834287474055	2.3632115946386403
4.413755287514274	2.430739467610953	4.968600177428939	1.4357094828583408	0.20574938473185364
4.962137859461887	4.284875061879174	3.38015286176002	2.8263581331950287	0.9042727240290616
3.5708401048314324	1.0106110205693275	3.2340213590935534	2.982248750297938	0.3625016143635348
4.243799085594345	4.805065358243297	2.2356003467325967	2.9236134017250244	1.937185135574928
3.2619904826549613	3.961391423672405	4.1840433010306	2.476246239402029	1.0364650026878055
4.502705659811146	1.6992634133056177	2.977428632777229	1.6108571198528765	0.2624658008700439
4.641066636838163	2.205530558416856	2.6789680927435047	1.7520134461395078	0.3961451525932673
2.3889127734974425	2.524482627129549	4.374340741547589	2.5962926460279867	1.0787938150785166
3.3734811448325037	4.291412073434906	4.565123965146592	2.2815414250029247	0.90362911605825
4.028096343431511	2.35581045149364	4.092045060833861	4.126410814512838	0.7845176359487359
4.983170228882852	1.0881687920342835	4.530210878260979	2.850218267414453	0.17188069449428134
2.366621161908419	3.6462854249165497	3.042973457685609	4.962929946396581	4.351535198959682
4.230274140499237	3.847416985920813	3.0538975097488854	2.9143592544723718	1.1366284069729855
4.071413175628401	3.5984960865024447	4.600834805771899	1.7956029913896994	0.4572529035445922
3.889846175143388	2.3981082682371992	4.9721917632931785	3.5040460813636094	0.5848116282337286
2.37022392043322	3.5402579238859344	3.4217881878197005	2.09288138009785	1.5802829340639966
2.1661232265248422	3.5943943992705236	3.7213712445913814	2.312233255298584	1.9151814599750057
3.871033043188304	2.3988817935178384	2.5303056335549896	4.734820265737384	1.5635118344326906
2.7846105249138744	4.697498331144415	2.3638969247444668	2.836231540913865	3.1581760172619413
2.3291815207335653	2.9560535580402245	4.150004303082465	4.018857770200501	2.153684552808635
4.028167137548145	3.891923572715069	3.7406217992217408	2.3078927752403713	0.7929691439231379
4.234565894416493	3.370544512404932	1.96838270482888	4.688898888310227	2.482249267297508
3.4422383917770727	3.5629626055532992	4.540706617903765	2.3313962394423857	0.7490587120754898
4.766461744222997	1.126724752247735	3.6625153227292984	2.5075252644021058	0.20480952086235416
4.4689640684833325	3.3210585270644546	2.590715261108878	3.130901534218746	1.1569816042091805
3.887967665167582	3.414545988025332	1.7861388121023172	2.1192935199586653	1.402867139426654
2.9826153112802114	4.846638403253457	1.279528091934385	3.7355227733186513	7.136803289835749
2.230658031982146	3.5468831241985725	4.372645239636928	4.659559590760189	3.0712142489735426
2.733779212557254	3.263634738777343	1.2432136210921292	3.981441753978228	6.028404182544559
4.709826474397903	4.273706998796014	2.6081209588708667	4.574261471056603	2.020432773499603
4.017860201288563	2.3485597087314303	2.391370141232539	2.3510407796297104	0.7650958531708224
3.8302669446521262	3.0122134132596554	1.7233028408107949	3.5373918728664213	2.1846401383520124
4.4456886922716405	1.8106286385863417	4.518207835902807	4.330635055957232	0.5036614718998105
4.693468990388906	3.367525559996545	2.5095513708716104	1.3203625279312656	0.4797042254657565
3.973486200557581	4.529487360059225	1.0256393921795937	2.112131922654986	3.13696355109662
4.522200817370372	4.288366643073778	3.0787259752826537	2.6917233304180783	1.0644791972268752
2.627906614345172	3.739678972461309	2.26519090735202	2.4604467591167998	2.4952496128390083
3.323374727328335	1.2397760197821093	1.2534524368987996	4.713993326642836	2.0068045415675138
4.440276442703722	1.2071852796830624	3.943384777397184	3.78458793869456	0.33676739287392704
3.3350116071014564	2.608082193961053	3.6709785366037457	2.404450635666336	0.7315874560097994
2.2104590961987607	3.697715037723905	2.53705095622857	4.888885270290007	5.886592552693149
4.0249169110194085	1.9819974928347923	3.4300771343239127	1.4131506015625692	0.269944331483978
3.708805080375941	3.3686094998525165	3.7412216720712768	2.491207018333533	0.8280742712549393
2.5141197693183432	1.7728031573347411	3.9925713660512248	4.697559111741013	1.3775895909173457
3.5844425091083916	3.5219152392265243	1.059214172675126	3.916559031434	5.03886725751468
3.4792299566109177	2.83356357363886	3.642937476910857	4.761752708218621	1.4939335134522007
3.3247642845649654	1.36997937606057	4.435716994696843	2.9349501374892086	0.38991684872035204
3.666326139939682	4.222904919643742	1.1854044739664935	3.1760076607803462	4.243390620649181
4.940966958580648	2.445527753128581	3.8752954505897064	1.4405061207126084	0.2306641447555557
2.8340194044889007	1.4071370440254003	1.584634456826123	4.551832502375941	2.2038886457493296
4.944775251371111	4.008193858045762	2.536755778781865	1.095131407310855	0.4386458544120305
2.3905579123055034	4.42526019519337	1.96245918223218	2.281577381063556	3.6998515658088253
4.203978604691192	3.6536009676241408	1.709222676700909	1.7751776404537254	1.1843353144588349
3.93392626799422	2.7039962234280406	2.5152458422705206	2.8996295529201483	1.0624755944184323
2.4613158679606943	4.956876896804528	4.445310225237716	3.378940895809608	2.5783540565003755
3.5614424461244174	2.306805616597974	1.137703057644203	1.935100372143877	1.531796134745304
4.168003971656761	3.3751646588029507	2.1054670120642536	4.632090261948516	2.343893203409174
3.054932776226275	4.6666419638129435	2.308911924548552	3.6893510564197998	3.6286867437446086
4.8496354199398155	4.675135695192007	3.8481240598259623	4.177157152426124	1.3182760707935173
3.2363535422288727	4.428591100352962	1.706596242630488	4.997017664523302	5.798360602613343
3.884630342443468	2.686299817042443	1.217132768787831	2.192876759860613	1.6778015256176522
3.39554544801366	3.060874844437322	1.4026884312041277	4.1644797162082865	3.7935052855820466
4.98767080415816	1.0866544401884208	3.2514560932302983	4.603018110753627	0.3857775495600063
4.8264285580054205	4.888184884215886	3.6511452669880815	2.548464798083752	0.8916687393982359
4.138667371879977	1.1103031415027218	4.2576072366482745	3.5093042914192867	0.2915759558542812
2.22067015994035	4.635027222272007	2.9306326548622024	3.6067558099986745	4.673145645442153
4.685012431538016	3.3330548489515923	3.787681070929036	3.8212279532084463	0.9125003625760376
3.634887012280591	4.748769533130886	1.18047284490836	2.2047239137109926	3.366024771161152
2.6820168061282548	2.31172013355459	2.7709382510292917	3.7926212786825584	1.8811245621898411
3.9742589013866394	4.857248920515187	4.7629874445467015	1.5474637939218252	0.5305821684363163
3.5560207555132286	3.375239380849939	1.5377918686964411	2.059436174095541	1.76844264931387
3.722572790570767	4.046529414789703	1.4854136524417458	4.788462584828251	4.791283722747217
4.943970605734487	3.399493159846016	1.7828253053847916	4.392406628762032	2.1236075006904245
4.783308877357333	1.7048065824397995	2.0416605622098896	2.6769107173041817	0.5908179219100157
3.6028021786177487	4.54638593363067	1.0889757039129448	4.858789646583823	7.793544954300161
3.1627268589903936	2.6751027750388814	4.466093548685611	4.285235590644604	1.1868222661542582
2.2842700560085163	3.4182751861727967	4.288184683282377	2.58370470498112	1.6036886685271798
4.998860620144233	4.768975008604473	3.510542239501554	2.9807209494029165	1.0125952748508913
4.05040401446648	4.1953973519209375	2.551756509131337	4.56779549990871	2.4619722698130677
3.7318719221202503	1.387108509176263	3.4767538697778977	3.6986198551145137	0.5401518295060076
4.696595940503615	2.727094840197454	2.6809983757587657	2.1831238805975985	0.600731062347171
4.681625661162654	2.6550063043128267	4.4293619082200575	2.8346186711510866	0.4615081822581065
4.753176410412945	1.5350286801528459	2.9189048527762216	3.5513999460373737	0.4976192373765617
4.72200661262441	1.5095361045081286	1.8555120660950428	4.405878337671624	0.9630195020530612
2.580167857022862	3.516686040320487	3.973403658183978	2.6654609824552185	1.4929319639425649
2.615855656273792	4.002824137477743	3.497575693121288	4.700614431361097	3.3292886838720044
3.327496777674368	2.8120911811256795	2.9645959600536744	1.7453488309179646	0.7113069253138411
4.860069344816229	2.1363567701177004	4.809564743047243	4.186512440159803	0.4817539512780861
4.251927033559825	4.15183740471524	1.5560198552983584	3.248979479372897	2.6658234183589378
4.208071619600681	4.948863139626485	1.9540122562454003	1.021942626718042	0.8067902097446767
2.6827869668247284	4.192732859584465	4.748684705218653	1.3469217163501512	0.7067032238264396
2.2515454245642488	4.148691002268052	3.8019346350688172	3.8772954926179786	3.380560610906641
3.1711242112454365	3.015388972750472	3.352203645188561	2.2601631793370336	0.9364143780238268
3.927848506507919	1.0590334323243882	2.7978052570404564	4.207578307301443	0.5439710588819154
3.4947020912495024	4.12324007024879	4.82452328160498	4.184658018446879	1.433591760423981
4.330475661842876	1.6472668667008132	4.6327726756506165	3.8702447101969937	0.4131950727758959
4.728100658311896	4.403943612045547	2.287829129593964	1.4827753134276669	0.7656069751592288
4.2913701687061385	2.8196000483614982	2.3793570878331787	2.0879989445516904	0.7517638375589407
2.665018230479239	3.564301898207797	3.998906795652061	2.0269798153804737	1.0850846777588532
2.1019695715320807	3.3902238040689534	3.5760807520203413	4.1952133635985565	3.6091547408404696
4.829310418494494	1.4464926851217499	1.7372757699134742	3.236526785901912	0.703730074817979
3.202927480171636	2.1818381950518795	1.8217480025269157	2.9561628103851225	1.607172108105707
2.0683513746339237	4.131440108807368	3.1331197386952265	2.2839012131141065	2.8189519341118534
3.5605940196859347	3.2768463485328034	4.515372556361724	1.8423238566330011	0.522140929242254
4.782250253977598	4.744005753281797	1.531457976904531	2.840206274303052	2.326160862760517
2.1945185450960403	3.0944164394153586	2.9060021617715743	4.994639989078872	4.4523994451837074
2.6154398864761936	3.710784966802621	2.529369038851737	3.859457695674053	3.5050084833960446
2.652492236943925	4.396415640809015	4.88177043384069	3.859360622611337	2.1032811272462513
4.424583714453094	3.931409264855596	1.4466274392393714	2.0876042589775343	1.6566545037947886
